UserID,ContentType,SportsName,Genre,Country,Language,TotalMins,TotalCNT
110,Entertainment,,Thriller,UAE,English,96.7,1135
225,Entertainment,,PG,Egypt,English,7.2,279
194,Entertainment,,Drama,Egypt,Hindi,9.6,53
265,Entertainment,,Romance,Egypt,Arabic,64.3,64
300,Sports,Cricket,,UAE,,33.0,97
217,Entertainment,,PG,Egypt,French,24.4,375
201,Entertainment,,Romance,Palestine,English,12.1,595
283,Entertainment,,Horror,UAE,English,14.9,127
137,Sports,Basketball,,Bahrain,,24.3,25
190,Entertainment,,Comedy,Egypt,English,117.9,75
280,Sports,Cricket,,Qatar,,31.3,137
155,Entertainment,,Romance,Qatar,Hindi,12.1,76
230,Entertainment,,PG,Qatar,English,17.9,628
109,Entertainment,,Drama,UAE,English,98.0,93
111,Sports,Tennis,,UAE,,92.3,650
157,Sports,Padel,,Qatar,,28.0,323
229,Sports,Tennis,,Egypt,,22.3,221
295,Entertainment,,Drama,Qatar,Arabic,13.5,62
217,Entertainment,,Thriller,Qatar,Turkish,5.3,554
190,Sports,Motorsports,,Egypt,,11.0,131
153,Entertainment,,Romance,Egypt,Arabic,38.5,67
183,Sports,Basketball,,Egypt,,97.4,829
153,Entertainment,,Comedy,Egypt,Hindi,76.5,1
293,Entertainment,,Comedy,Kuwait,Arabic,6.3,1080
238,Sports,Basketball,,Qatar,,21.9,108
297,Sports,Tennis,,UAE,,144.7,176
264,Entertainment,,PG,Qatar,Arabic,1.5,533
222,Entertainment,,Drama,UAE,English,102.5,105
269,Sports,Tennis,,UAE,,3.7,222
193,Sports,Tennis,,Egypt,,66.0,783
288,Entertainment,,Action,Palestine,Arabic,212.2,1207
292,Entertainment,,Drama,Palestine,Hindi,83.5,45
193,Sports,Tennis,,Saudi Arabia,,0.3,2372
135,Sports,Football,,UAE,,28.9,365
144,Sports,Cricket,,Egypt,,248.4,88
103,Sports,Basketball,,Egypt,,108.8,101
109,Entertainment,,Action,UAE,English,11.3,290
151,Sports,Basketball,,Egypt,,73.9,174
112,Entertainment,,Horror,Egypt,English,18.9,346
183,Sports,Tennis,,UAE,,99.7,221
236,Sports,Cricket,,Kuwait,,21.9,938
123,Sports,Basketball,,UAE,,3.2,668
237,Sports,Tennis,,Egypt,,216.6,94
182,Sports,Cricket,,Egypt,,61.2,452
193,Entertainment,,PG,Kuwait,Arabic,27.0,121
164,Sports,Basketball,,Egypt,,34.4,1033
201,Entertainment,,Horror,Qatar,Arabic,9.8,1550
253,Entertainment,,Action,Kuwait,English,3.2,1267
149,Sports,Cricket,,UAE,,75.0,88
154,Entertainment,,Action,UAE,English,47.3,0
272,Sports,Tennis,,Qatar,,4.0,559
227,Sports,Cricket,,Saudi Arabia,,20.3,599
285,Entertainment,,Comedy,Bahrain,Arabic,37.0,60
145,Entertainment,,Thriller,Saudi Arabia,English,30.3,84
111,Sports,Tennis,,Kuwait,,69.5,1063
134,Entertainment,,Horror,Egypt,Arabic,35.6,245
255,Entertainment,,Drama,UAE,Arabic,30.4,460
262,Entertainment,,Romance,Egypt,English,10.0,436
264,Entertainment,,Romance,UAE,Arabic,26.6,182
159,Entertainment,,PG,UAE,English,36.7,321
286,Entertainment,,Thriller,Egypt,English,4.3,1839
132,Sports,Swimming,,Qatar,,57.6,302
239,Sports,Cricket,,Qatar,,13.2,204
195,Sports,Basketball,,Qatar,,179.0,374
280,Entertainment,,Horror,Egypt,English,17.8,491
187,Entertainment,,Action,Qatar,English,6.0,208
250,Entertainment,,Comedy,UAE,Arabic,33.5,263
273,Sports,Motorsports,,Qatar,,77.8,118
290,Sports,Swimming,,UAE,,0.9,76
186,Sports,Motorsports,,Egypt,,18.7,136
285,Entertainment,,Romance,Egypt,Hindi,13.2,45
210,Entertainment,,Drama,UAE,English,13.1,2471
178,Sports,Tennis,,Qatar,,31.5,367
173,Entertainment,,Romance,Qatar,English,0.0,263
170,Sports,Swimming,,UAE,,69.1,187
231,Entertainment,,PG,Kuwait,English,189.5,678
129,Entertainment,,Drama,UAE,Arabic,62.0,134
203,Sports,Football,,UAE,,3.5,206
296,Sports,Basketball,,Bahrain,,169.8,181
252,Sports,Basketball,,Saudi Arabia,,44.2,470
297,Entertainment,,Thriller,Kuwait,Turkish,104.9,1043
295,Sports,Football,,Egypt,,23.1,291
206,Entertainment,,Horror,Kuwait,Arabic,119.1,179
292,Sports,Tennis,,Saudi Arabia,,72.6,62
263,Entertainment,,Drama,Egypt,Hindi,86.4,571
109,Entertainment,,Action,UAE,English,27.9,395
116,Sports,Tennis,,UAE,,53.6,1046
167,Entertainment,,Action,Bahrain,Arabic,11.2,74
134,Entertainment,,Comedy,UAE,Hindi,7.5,189
278,Entertainment,,PG,UAE,Arabic,7.6,68
124,Sports,Cricket,,Iraq,,36.1,206
283,Entertainment,,Comedy,UAE,Arabic,29.7,799
134,Entertainment,,Comedy,Qatar,Arabic,30.0,1286
249,Sports,Tennis,,Qatar,,36.1,456
165,Sports,Swimming,,Egypt,,54.7,993
197,Entertainment,,Action,Egypt,Arabic,92.5,99
131,Entertainment,,Thriller,Saudi Arabia,Arabic,25.8,227
157,Sports,Football,,Saudi Arabia,,36.0,1804
180,Sports,Cricket,,UAE,,14.4,62
151,Entertainment,,Drama,Iraq,Arabic,27.4,252
255,Sports,Cricket,,UAE,,65.4,261
290,Sports,Basketball,,Bahrain,,98.9,355
139,Sports,Padel,,Saudi Arabia,,16.7,191
182,Sports,Swimming,,Qatar,,48.8,217
146,Sports,Basketball,,UAE,,21.4,32
296,Sports,Cricket,,Qatar,,10.7,1161
223,Entertainment,,Horror,Qatar,Turkish,106.5,320
147,Entertainment,,Action,Egypt,Arabic,2.7,87
197,Sports,Football,,Qatar,,24.5,206
166,Sports,Padel,,Saudi Arabia,,5.7,472
157,Entertainment,,Thriller,Qatar,French,20.4,1222
257,Sports,Tennis,,Kuwait,,8.3,828
253,Entertainment,,Comedy,Qatar,Hindi,16.5,167
132,Entertainment,,Action,UAE,English,40.0,480
197,Sports,Basketball,,Bahrain,,34.3,1318
203,Sports,Football,,UAE,,70.6,2287
259,Entertainment,,Romance,Egypt,English,77.5,273
182,Sports,Swimming,,Kuwait,,109.1,152
227,Sports,Cricket,,Bahrain,,90.0,315
209,Entertainment,,Action,Qatar,English,10.6,125
202,Sports,Motorsports,,UAE,,130.5,626
239,Entertainment,,Romance,Egypt,Arabic,47.8,103
209,Sports,Football,,Egypt,,8.5,217
114,Sports,Cricket,,Egypt,,6.1,168
108,Entertainment,,Thriller,Egypt,English,11.3,1096
238,Sports,Cricket,,UAE,,21.3,25
113,Entertainment,,Romance,Egypt,English,39.5,167
221,Sports,Football,,UAE,,15.8,1545
247,Sports,Basketball,,Kuwait,,132.4,464
228,Sports,Cricket,,UAE,,89.2,162
279,Entertainment,,Comedy,Qatar,Arabic,11.1,461
118,Entertainment,,PG,UAE,Hindi,72.6,387
110,Entertainment,,Drama,Qatar,English,52.3,456
249,Sports,Motorsports,,Bahrain,,75.8,98
286,Sports,Cricket,,Qatar,,75.4,39
210,Entertainment,,Action,UAE,English,60.0,375
257,Sports,Motorsports,,Qatar,,127.2,1186
135,Sports,Tennis,,Qatar,,4.5,819
216,Sports,Basketball,,Egypt,,153.2,594
299,Entertainment,,Horror,Egypt,Arabic,116.0,71
267,Entertainment,,Comedy,Egypt,Arabic,33.3,544
254,Entertainment,,PG,UAE,English,3.9,477
227,Entertainment,,Thriller,Saudi Arabia,English,78.8,225
116,Entertainment,,Thriller,Qatar,English,17.6,239
168,Sports,Swimming,,UAE,,24.0,1094
186,Sports,Motorsports,,Saudi Arabia,,27.1,529
173,Entertainment,,Action,Saudi Arabia,Arabic,14.9,1033
249,Sports,Cricket,,Qatar,,71.3,132
232,Sports,Padel,,UAE,,18.9,195
227,Entertainment,,Comedy,Qatar,English,277.7,530
154,Entertainment,,Horror,Qatar,Arabic,57.8,211
181,Entertainment,,Romance,Qatar,English,9.1,36
158,Sports,Cricket,,Egypt,,27.7,346
210,Entertainment,,Action,UAE,English,11.4,381
300,Entertainment,,PG,UAE,Arabic,15.4,1277
157,Sports,Motorsports,,Kuwait,,69.6,45
264,Entertainment,,Comedy,Egypt,English,215.3,121
252,Sports,Basketball,,UAE,,20.8,1269
107,Sports,Tennis,,Qatar,,125.5,291
136,Sports,Motorsports,,Qatar,,29.8,1307
122,Entertainment,,Romance,Qatar,Arabic,61.5,844
197,Entertainment,,Action,Egypt,English,103.5,23
277,Entertainment,,Comedy,Kuwait,Arabic,120.2,66
110,Sports,Padel,,Kuwait,,16.9,565
151,Entertainment,,Romance,Bahrain,Arabic,62.5,701
131,Entertainment,,Drama,UAE,Arabic,36.6,151
162,Entertainment,,Action,UAE,English,69.3,354
270,Entertainment,,Horror,Kuwait,English,6.5,515
137,Entertainment,,Comedy,Egypt,English,19.2,220
232,Sports,Padel,,UAE,,23.7,282
251,Sports,Swimming,,Kuwait,,23.6,1249
135,Entertainment,,Horror,Egypt,Arabic,5.5,812
117,Entertainment,,Horror,UAE,Turkish,53.0,1451
168,Entertainment,,Action,Egypt,Arabic,19.6,109
116,Sports,Motorsports,,Egypt,,5.8,441
140,Entertainment,,Horror,Qatar,Arabic,9.3,246
215,Entertainment,,Horror,Kuwait,French,42.9,409
154,Entertainment,,Action,Egypt,French,187.0,226
299,Entertainment,,Drama,Egypt,Arabic,29.6,1057
180,Entertainment,,Comedy,Egypt,Arabic,54.0,761
166,Sports,Football,,UAE,,161.6,132
171,Entertainment,,PG,UAE,Arabic,15.5,1125
164,Entertainment,,Thriller,Bahrain,English,32.1,894
287,Entertainment,,Comedy,UAE,Arabic,49.4,38
161,Entertainment,,Drama,Qatar,English,248.6,141
240,Entertainment,,Thriller,UAE,Arabic,36.8,401
159,Sports,Football,,Qatar,,27.5,602
241,Entertainment,,Action,Qatar,English,40.5,1021
132,Entertainment,,PG,UAE,Turkish,27.4,634
206,Sports,Motorsports,,UAE,,34.5,171
282,Entertainment,,Comedy,Egypt,Hindi,65.8,39
117,Entertainment,,PG,Saudi Arabia,English,91.2,146
114,Entertainment,,Comedy,UAE,French,104.7,424
249,Entertainment,,Thriller,Kuwait,English,6.9,182
249,Entertainment,,Drama,Kuwait,English,30.8,381
121,Sports,Football,,Qatar,,35.0,279
278,Entertainment,,PG,Bahrain,Arabic,61.9,609
202,Sports,Tennis,,Egypt,,49.5,8
237,Entertainment,,Romance,UAE,English,52.0,17
166,Sports,Motorsports,,Saudi Arabia,,130.6,287
120,Entertainment,,PG,Qatar,English,78.1,126
134,Sports,Swimming,,Saudi Arabia,,6.6,610
117,Sports,Swimming,,UAE,,36.2,210
256,Sports,Motorsports,,Qatar,,17.4,23
168,Entertainment,,Action,Saudi Arabia,Arabic,0.6,242
206,Entertainment,,Action,Egypt,English,68.5,90
204,Sports,Basketball,,Qatar,,17.1,834
208,Sports,Padel,,Bahrain,,46.7,138
247,Entertainment,,Horror,Bahrain,Hindi,35.5,26
110,Sports,Swimming,,Qatar,,22.8,167
134,Sports,Padel,,Egypt,,17.6,1472
149,Sports,Padel,,UAE,,54.7,308
207,Entertainment,,Action,Kuwait,French,29.2,246
252,Entertainment,,Comedy,UAE,Arabic,71.2,356
108,Entertainment,,Thriller,Egypt,English,133.9,421
240,Entertainment,,Drama,UAE,English,6.0,856
259,Entertainment,,Horror,Bahrain,Arabic,22.9,956
223,Entertainment,,Drama,UAE,English,68.5,83
101,Entertainment,,Action,Qatar,Arabic,33.8,235
196,Entertainment,,Drama,Kuwait,English,12.0,1011
181,Sports,Tennis,,UAE,,38.6,178
203,Entertainment,,Thriller,Kuwait,Arabic,112.6,185
261,Entertainment,,Comedy,Qatar,English,53.5,302
128,Entertainment,,PG,Egypt,Arabic,10.6,262
206,Sports,Motorsports,,Qatar,,151.7,314
122,Sports,Tennis,,Qatar,,16.9,763
136,Sports,Football,,Qatar,,43.7,362
206,Entertainment,,Drama,UAE,Arabic,12.1,455
220,Entertainment,,Romance,Iraq,Arabic,129.3,807
192,Sports,Motorsports,,Qatar,,12.0,411
126,Entertainment,,Comedy,Qatar,Arabic,121.3,40
198,Entertainment,,Drama,Egypt,English,25.4,2080
241,Sports,Football,,Qatar,,106.5,631
270,Entertainment,,Action,Saudi Arabia,Arabic,10.7,563
224,Entertainment,,PG,UAE,English,10.8,401
143,Sports,Tennis,,Qatar,,35.7,162
198,Sports,Padel,,UAE,,46.5,19
177,Sports,Football,,Qatar,,33.8,200
104,Entertainment,,Comedy,Egypt,Arabic,19.8,1033
245,Entertainment,,PG,UAE,Arabic,49.6,362
256,Sports,Basketball,,Qatar,,78.9,200
180,Entertainment,,Romance,Qatar,French,63.2,281
107,Entertainment,,PG,UAE,French,61.4,211
272,Sports,Football,,Qatar,,20.0,1392
170,Sports,Football,,Qatar,,161.2,313
279,Sports,Basketball,,Egypt,,8.0,1390
210,Entertainment,,Romance,Egypt,Arabic,24.1,16
280,Entertainment,,PG,UAE,Arabic,2.4,308
130,Entertainment,,Comedy,Qatar,French,1.9,475
126,Entertainment,,PG,Saudi Arabia,English,175.9,1309
200,Entertainment,,Thriller,Kuwait,English,21.2,335
191,Entertainment,,Thriller,Egypt,Arabic,17.3,186
232,Entertainment,,Horror,Egypt,English,2.9,524
286,Sports,Padel,,Kuwait,,2.3,467
156,Entertainment,,Comedy,Egypt,English,72.9,58
200,Sports,Basketball,,Egypt,,57.6,191
138,Sports,Basketball,,UAE,,246.0,67
102,Sports,Padel,,Qatar,,78.1,1770
300,Sports,Football,,Egypt,,62.0,253
263,Sports,Tennis,,Egypt,,34.1,680
253,Sports,Tennis,,UAE,,20.0,447
126,Entertainment,,Romance,Bahrain,English,12.3,646
170,Entertainment,,PG,Saudi Arabia,English,21.7,781
202,Entertainment,,Romance,Qatar,French,35.9,494
102,Sports,Motorsports,,Egypt,,15.5,187
146,Entertainment,,PG,Egypt,French,8.7,61
201,Entertainment,,Romance,Bahrain,Turkish,22.7,462
255,Sports,Motorsports,,Kuwait,,10.6,306
203,Entertainment,,PG,UAE,English,47.7,755
238,Entertainment,,Drama,Egypt,Arabic,77.4,81
235,Entertainment,,Comedy,Qatar,French,139.4,559
215,Entertainment,,Thriller,Qatar,Arabic,3.0,926
208,Entertainment,,Drama,Egypt,English,32.5,973
170,Entertainment,,Action,Egypt,English,36.8,290
114,Entertainment,,Romance,UAE,Arabic,14.7,143
265,Entertainment,,Drama,Egypt,English,82.1,390
257,Entertainment,,Comedy,UAE,Arabic,25.0,320
225,Sports,Cricket,,UAE,,72.3,331
161,Entertainment,,Action,Egypt,English,47.3,231
158,Sports,Tennis,,Kuwait,,18.7,1593
179,Sports,Swimming,,Kuwait,,18.5,196
217,Sports,Motorsports,,UAE,,0.9,1257
275,Sports,Basketball,,UAE,,10.0,1643
110,Entertainment,,Horror,Saudi Arabia,French,50.3,377
143,Sports,Cricket,,Egypt,,86.3,583
176,Sports,Cricket,,Egypt,,3.7,476
298,Entertainment,,Drama,UAE,Arabic,140.5,261
167,Entertainment,,Romance,Egypt,English,101.5,233
295,Entertainment,,Thriller,Egypt,English,54.2,238
291,Sports,Tennis,,Egypt,,13.1,696
212,Entertainment,,Horror,UAE,Turkish,26.7,154
107,Sports,Motorsports,,Qatar,,100.4,86
269,Entertainment,,Action,UAE,Hindi,3.8,309
281,Entertainment,,Horror,Qatar,English,49.7,58
255,Sports,Motorsports,,Qatar,,16.0,144
123,Sports,Padel,,Qatar,,9.5,776
180,Entertainment,,Thriller,Qatar,Arabic,33.4,128
209,Sports,Tennis,,Saudi Arabia,,137.4,587
164,Entertainment,,Action,UAE,Arabic,19.7,546
159,Entertainment,,Action,Qatar,Arabic,26.6,120
232,Sports,Cricket,,Kuwait,,0.2,206
133,Entertainment,,Thriller,Kuwait,French,22.5,34
268,Sports,Padel,,Qatar,,58.9,94
169,Entertainment,,PG,UAE,English,138.1,122
216,Entertainment,,Romance,UAE,Arabic,73.2,54
276,Sports,Swimming,,Saudi Arabia,,54.6,992
251,Entertainment,,Romance,UAE,English,16.1,237
281,Entertainment,,Comedy,UAE,English,56.5,924
216,Entertainment,,Drama,Iraq,Hindi,35.3,390
164,Entertainment,,Action,Egypt,English,1.8,957
156,Entertainment,,Thriller,UAE,Arabic,51.7,786
151,Entertainment,,Drama,Qatar,Arabic,131.2,382
172,Entertainment,,Action,Saudi Arabia,English,136.6,20
159,Entertainment,,Horror,Iraq,English,34.5,87
187,Sports,Football,,Egypt,,20.9,234
194,Entertainment,,Action,UAE,English,3.0,306
154,Sports,Basketball,,UAE,,29.9,67
291,Sports,Motorsports,,UAE,,38.1,681
255,Entertainment,,Horror,Bahrain,Arabic,4.2,1295
218,Entertainment,,Drama,Saudi Arabia,Turkish,89.3,172
196,Entertainment,,Drama,Egypt,Arabic,14.1,262
175,Entertainment,,PG,Qatar,English,61.6,548
220,Sports,Tennis,,Kuwait,,109.0,347
117,Entertainment,,Romance,Saudi Arabia,English,45.3,386
211,Sports,Swimming,,Qatar,,137.2,103
152,Sports,Basketball,,Qatar,,25.6,188
239,Sports,Tennis,,Qatar,,42.5,395
141,Entertainment,,Thriller,Egypt,Arabic,40.3,140
206,Entertainment,,Action,UAE,English,16.1,1264
111,Sports,Cricket,,Qatar,,1.3,39
199,Sports,Motorsports,,UAE,,19.6,58
288,Sports,Swimming,,Palestine,,9.4,1275
179,Sports,Swimming,,Egypt,,23.0,1289
256,Entertainment,,Action,UAE,English,19.5,1803
276,Entertainment,,PG,Saudi Arabia,Arabic,13.0,593
150,Entertainment,,PG,UAE,Turkish,25.0,68
124,Sports,Basketball,,UAE,,34.4,212
178,Entertainment,,PG,Qatar,Turkish,44.0,1164
231,Sports,Basketball,,Egypt,,64.7,2239
181,Entertainment,,Horror,Saudi Arabia,Arabic,1.9,293
170,Sports,Tennis,,Palestine,,21.4,615
167,Sports,Motorsports,,UAE,,42.5,128
151,Entertainment,,Romance,Qatar,Arabic,1.1,380
141,Entertainment,,PG,UAE,English,45.2,171
138,Sports,Swimming,,Qatar,,80.0,181
121,Sports,Basketball,,Qatar,,41.9,407
137,Sports,Football,,Egypt,,100.1,442
289,Sports,Football,,Qatar,,7.7,675
134,Entertainment,,Action,Egypt,Arabic,27.9,487
194,Sports,Swimming,,Qatar,,98.9,939
198,Entertainment,,Drama,Bahrain,Arabic,90.2,388
190,Sports,Padel,,Bahrain,,47.8,246
223,Entertainment,,Comedy,Egypt,English,3.5,54
255,Sports,Cricket,,Egypt,,9.4,389
204,Sports,Basketball,,Bahrain,,113.0,1529
262,Entertainment,,Drama,UAE,French,54.1,1021
119,Sports,Padel,,Egypt,,20.7,297
213,Entertainment,,Drama,UAE,Turkish,34.0,406
184,Sports,Football,,Egypt,,75.0,244
251,Entertainment,,Drama,Kuwait,English,74.6,324
131,Sports,Padel,,Qatar,,20.2,119
208,Entertainment,,Romance,Saudi Arabia,Arabic,195.3,2231
259,Sports,Basketball,,Saudi Arabia,,4.3,1471
208,Sports,Basketball,,Egypt,,4.2,88
199,Entertainment,,Horror,Kuwait,English,115.3,59
204,Entertainment,,Romance,Saudi Arabia,English,161.3,1000
196,Entertainment,,Romance,Kuwait,Turkish,8.8,522
139,Sports,Motorsports,,UAE,,217.3,255
167,Sports,Football,,UAE,,31.8,735
203,Sports,Swimming,,Egypt,,151.8,54
221,Sports,Padel,,Qatar,,22.2,129
290,Entertainment,,Thriller,UAE,English,2.9,560
275,Sports,Motorsports,,Qatar,,21.5,920
157,Entertainment,,Thriller,UAE,English,14.6,534
241,Entertainment,,Drama,UAE,Arabic,44.1,709
199,Entertainment,,Action,UAE,French,49.6,592
116,Sports,Football,,UAE,,1.1,160
275,Entertainment,,Comedy,UAE,Arabic,5.1,1484
243,Sports,Swimming,,Egypt,,13.2,418
248,Sports,Cricket,,Egypt,,61.4,277
141,Entertainment,,Comedy,UAE,Arabic,11.7,424
222,Sports,Tennis,,Saudi Arabia,,40.9,487
248,Entertainment,,Action,UAE,Arabic,60.5,730
243,Sports,Basketball,,UAE,,13.4,1214
271,Sports,Swimming,,UAE,,1.7,202
109,Entertainment,,Horror,UAE,Arabic,4.7,123
124,Sports,Cricket,,UAE,,54.1,456
112,Entertainment,,Action,UAE,Arabic,10.7,273
187,Entertainment,,Horror,UAE,English,17.7,220
278,Sports,Padel,,UAE,,119.0,195
151,Sports,Football,,Qatar,,4.3,129
185,Entertainment,,Drama,Saudi Arabia,Arabic,31.6,1052
124,Sports,Motorsports,,Saudi Arabia,,45.4,629
180,Entertainment,,Thriller,Kuwait,English,57.9,82
121,Entertainment,,Action,UAE,English,27.2,938
288,Entertainment,,PG,Egypt,Arabic,41.7,400
129,Entertainment,,Horror,Bahrain,Arabic,73.8,696
296,Sports,Motorsports,,Egypt,,17.7,643
136,Entertainment,,Drama,Egypt,Turkish,28.2,585
159,Entertainment,,Comedy,Bahrain,English,258.5,279
137,Entertainment,,Action,UAE,French,80.8,1029
209,Entertainment,,Comedy,Egypt,English,134.3,289
275,Entertainment,,Romance,UAE,Arabic,30.2,159
292,Entertainment,,Horror,Egypt,Arabic,13.1,820
155,Sports,Motorsports,,Iraq,,9.8,81
198,Sports,Tennis,,UAE,,93.7,94
267,Sports,Basketball,,Qatar,,8.5,435
226,Sports,Cricket,,Egypt,,157.5,197
204,Entertainment,,Comedy,Qatar,Arabic,33.9,269
113,Entertainment,,Thriller,Egypt,Arabic,40.7,785
155,Sports,Padel,,UAE,,14.0,48
197,Entertainment,,Comedy,UAE,Arabic,27.8,741
173,Entertainment,,Thriller,Egypt,English,179.7,259
150,Sports,Tennis,,UAE,,27.1,882
254,Entertainment,,Action,Saudi Arabia,French,12.7,698
160,Sports,Football,,Palestine,,53.2,645
299,Entertainment,,Comedy,Egypt,Arabic,38.5,1214
229,Entertainment,,Comedy,Qatar,Turkish,16.8,1092
236,Entertainment,,PG,Egypt,Turkish,7.8,305
118,Entertainment,,Drama,Qatar,English,5.1,119
260,Entertainment,,PG,UAE,English,34.1,332
277,Sports,Football,,Qatar,,27.5,473
185,Sports,Basketball,,Qatar,,44.9,418
109,Entertainment,,Drama,UAE,English,27.0,223
245,Entertainment,,Romance,Egypt,Hindi,8.2,28
118,Sports,Padel,,UAE,,239.6,1611
231,Entertainment,,Thriller,UAE,English,8.4,237
189,Sports,Tennis,,UAE,,5.5,470
283,Entertainment,,Comedy,Saudi Arabia,Arabic,63.2,75
204,Entertainment,,Drama,Kuwait,English,1.1,833
191,Sports,Swimming,,Saudi Arabia,,24.9,20
275,Sports,Basketball,,Saudi Arabia,,29.4,1036
185,Entertainment,,Romance,Kuwait,English,2.6,842
117,Entertainment,,PG,Egypt,Hindi,2.0,640
266,Sports,Football,,UAE,,12.0,208
101,Entertainment,,Romance,UAE,Arabic,5.8,81
196,Entertainment,,Romance,Iraq,Turkish,109.2,846
257,Entertainment,,Horror,Qatar,Arabic,43.9,468
244,Entertainment,,Comedy,Egypt,Arabic,16.8,1103
135,Entertainment,,Comedy,Egypt,Turkish,5.0,812
124,Sports,Cricket,,Bahrain,,131.2,621
297,Entertainment,,Drama,Egypt,English,16.0,31
209,Entertainment,,Comedy,Kuwait,Arabic,150.0,264
182,Entertainment,,Drama,Kuwait,English,17.1,688
162,Entertainment,,Comedy,UAE,Hindi,51.3,299
151,Sports,Football,,Saudi Arabia,,82.9,665
143,Entertainment,,PG,Egypt,Turkish,17.1,552
274,Sports,Cricket,,Egypt,,76.4,43
296,Sports,Tennis,,Egypt,,4.1,48
279,Sports,Motorsports,,Egypt,,1.6,477
164,Sports,Padel,,Egypt,,20.0,878
188,Entertainment,,PG,Qatar,English,10.0,624
156,Entertainment,,Comedy,Egypt,Arabic,45.0,552
125,Entertainment,,Horror,Qatar,English,13.4,747
214,Entertainment,,Thriller,Qatar,French,35.8,523
212,Sports,Basketball,,Kuwait,,17.9,1346
244,Sports,Padel,,UAE,,39.1,2105
183,Entertainment,,Romance,Egypt,Arabic,2.8,144
250,Sports,Padel,,Saudi Arabia,,19.1,904
150,Sports,Football,,Kuwait,,19.8,33
106,Entertainment,,Thriller,Iraq,French,166.2,11
160,Sports,Padel,,Kuwait,,4.7,686
282,Sports,Cricket,,UAE,,35.4,116
238,Entertainment,,PG,Qatar,English,62.2,751
236,Sports,Padel,,UAE,,37.3,11
218,Sports,Motorsports,,Iraq,,25.4,1188
214,Sports,Tennis,,Qatar,,51.1,671
274,Entertainment,,Romance,Qatar,Arabic,21.4,19
248,Entertainment,,Comedy,UAE,English,2.4,909
285,Entertainment,,Drama,UAE,Arabic,24.3,1078
253,Entertainment,,Comedy,Egypt,Arabic,41.1,522
191,Entertainment,,Comedy,Qatar,French,31.2,365
136,Entertainment,,Drama,Egypt,Arabic,20.2,10
267,Sports,Motorsports,,Kuwait,,44.1,20
286,Sports,Basketball,,Egypt,,100.7,1715
259,Entertainment,,Horror,Egypt,Arabic,3.3,28
170,Sports,Cricket,,Egypt,,169.8,50
101,Sports,Basketball,,Egypt,,29.2,455
154,Entertainment,,Comedy,Palestine,English,69.6,233
153,Entertainment,,Horror,Bahrain,English,61.5,171
239,Entertainment,,Horror,Qatar,English,107.5,421
283,Sports,Football,,Kuwait,,8.3,1029
279,Entertainment,,Horror,Bahrain,Arabic,22.5,1753
116,Entertainment,,Drama,UAE,English,18.8,150
185,Entertainment,,Thriller,UAE,Arabic,13.9,784
121,Entertainment,,Drama,Kuwait,Arabic,24.9,38
290,Sports,Tennis,,Qatar,,0.0,105
234,Sports,Swimming,,UAE,,55.8,85
193,Entertainment,,Comedy,Egypt,English,52.4,1318
153,Sports,Cricket,,UAE,,90.8,297
193,Entertainment,,Action,Egypt,Hindi,14.3,211
278,Sports,Football,,Bahrain,,42.3,269
122,Sports,Basketball,,Egypt,,26.1,131
201,Entertainment,,Horror,Palestine,English,28.5,914
129,Sports,Motorsports,,Saudi Arabia,,44.5,150
228,Sports,Motorsports,,Egypt,,31.6,251
195,Entertainment,,Romance,Egypt,English,20.4,1312
226,Entertainment,,Horror,Egypt,Turkish,227.1,599
184,Entertainment,,Comedy,UAE,English,81.8,251
169,Entertainment,,Drama,UAE,Arabic,34.7,915
199,Sports,Basketball,,UAE,,110.2,407
277,Entertainment,,Comedy,Qatar,English,54.6,686
185,Sports,Cricket,,Qatar,,68.9,365
241,Entertainment,,Horror,Qatar,English,162.0,692
191,Sports,Football,,UAE,,94.3,512
161,Entertainment,,Comedy,UAE,English,15.5,568
266,Entertainment,,Comedy,Kuwait,English,26.6,629
151,Sports,Padel,,Egypt,,7.2,2506
194,Sports,Padel,,UAE,,51.6,31
178,Entertainment,,Drama,Saudi Arabia,Arabic,28.5,602
282,Entertainment,,Thriller,UAE,French,42.8,57
173,Entertainment,,Thriller,Qatar,French,27.6,437
282,Sports,Swimming,,UAE,,12.8,164
150,Sports,Motorsports,,Qatar,,7.0,71
279,Entertainment,,Action,Qatar,Arabic,35.9,453
254,Sports,Football,,Egypt,,149.6,1051
204,Sports,Swimming,,UAE,,50.1,312
267,Entertainment,,Thriller,Egypt,English,2.3,666
154,Entertainment,,Romance,UAE,Turkish,31.3,311
195,Sports,Cricket,,UAE,,46.7,22
103,Entertainment,,Comedy,Qatar,Arabic,68.9,317
140,Entertainment,,Action,Kuwait,Arabic,74.1,566
290,Entertainment,,Romance,Bahrain,French,45.5,366
193,Sports,Swimming,,Egypt,,8.0,94
226,Sports,Cricket,,Qatar,,54.5,598
161,Entertainment,,Horror,Qatar,Arabic,53.1,535
121,Sports,Padel,,UAE,,28.9,1311
274,Entertainment,,Horror,Qatar,Hindi,23.0,20
200,Entertainment,,Comedy,UAE,Hindi,50.7,1411
228,Entertainment,,PG,UAE,French,2.0,477
144,Sports,Padel,,Qatar,,8.1,218
185,Entertainment,,Horror,Egypt,Arabic,68.9,1299
