UserID,SportsName,ContentType,Genre,Country,Language,TotalMins,TotalCNT
121,,Entertainment,Thriller,Saudi Arabia,English,14.7,1666
108,Football,Sports,,Saudi Arabia,,85.9,300
109,,Entertainment,Comedy,Qatar,French,58.0,56
140,,Entertainment,PG,Egypt,English,6.6,36
176,Swimming,Sports,,Jordan,,13.8,229
176,,Entertainment,Thriller,Saudi Arabia,English,49.6,17
113,,Entertainment,Comedy,Qatar,Arabic,188.6,171
184,Basketball,Sports,,UAE,,15.4,76
110,,Entertainment,Horror,Egypt,Turkish,135.8,157
102,,Entertainment,Thriller,UAE,French,13.7,398
107,Swimming,Sports,,UAE,,73.2,1555
148,Basketball,Sports,,Jordan,,48.4,104
184,,Entertainment,Romance,Qatar,English,6.1,599
192,,Entertainment,Action,Qatar,English,10.3,79
130,Padel,Sports,,Egypt,,32.6,130
120,,Entertainment,Drama,Kuwait,French,107.1,90
190,,Entertainment,Romance,Saudi Arabia,Arabic,18.8,282
101,,Entertainment,Romance,Qatar,French,72.1,106
190,Padel,Sports,,Qatar,,85.5,413
158,Motorsports,Sports,,Saudi Arabia,,136.7,473
108,Cricket,Sports,,Saudi Arabia,,25.7,750
129,,Entertainment,Thriller,Bahrain,English,30.2,1131
134,,Entertainment,PG,Qatar,Hindi,29.8,1733
197,Tennis,Sports,,Qatar,,7.8,999
116,Basketball,Sports,,UAE,,101.9,118
126,Motorsports,Sports,,Egypt,,4.9,814
169,Cricket,Sports,,Egypt,,65.1,76
180,Cricket,Sports,,Saudi Arabia,,6.4,283
117,,Entertainment,Romance,UAE,English,102.1,1382
183,Padel,Sports,,Kuwait,,6.1,211
136,Padel,Sports,,Qatar,,0.4,589
114,,Entertainment,Horror,Qatar,English,67.8,24
136,Tennis,Sports,,UAE,,57.0,336
134,,Entertainment,Action,Egypt,French,93.0,490
140,Swimming,Sports,,Bahrain,,40.4,150
167,,Entertainment,PG,UAE,Turkish,75.9,1031
137,,Entertainment,Comedy,Egypt,English,11.5,322
187,Padel,Sports,,Saudi Arabia,,21.3,162
150,,Entertainment,Drama,Jordan,Arabic,41.5,157
183,,Entertainment,Horror,UAE,French,43.5,341
143,Tennis,Sports,,Egypt,,46.4,1342
154,,Entertainment,Romance,Qatar,Arabic,2.2,154
185,,Entertainment,Drama,UAE,English,41.0,195
138,,Entertainment,Thriller,Saudi Arabia,English,25.0,677
187,Tennis,Sports,,Qatar,,8.7,1108
154,,Entertainment,Horror,Egypt,English,53.2,125
180,Basketball,Sports,,UAE,,29.6,92
191,,Entertainment,Action,Jordan,English,203.6,22
140,,Entertainment,Action,Bahrain,English,104.4,69
193,Padel,Sports,,Qatar,,52.1,399
152,,Entertainment,Horror,Bahrain,English,35.5,277
127,Motorsports,Sports,,Qatar,,124.6,829
184,Tennis,Sports,,Jordan,,9.9,576
153,Swimming,Sports,,UAE,,5.2,127
190,Padel,Sports,,UAE,,145.9,64
127,,Entertainment,Horror,Saudi Arabia,Arabic,42.5,129
120,,Entertainment,Action,UAE,French,39.8,267
154,,Entertainment,Romance,Egypt,Arabic,57.5,777
192,,Entertainment,Comedy,Bahrain,Hindi,125.1,261
158,,Entertainment,Action,Saudi Arabia,Turkish,9.7,191
144,Cricket,Sports,,Egypt,,56.4,239
184,,Entertainment,Drama,Saudi Arabia,Arabic,32.1,430
108,Padel,Sports,,Saudi Arabia,,32.7,781
111,Swimming,Sports,,Saudi Arabia,,34.2,26
151,Padel,Sports,,Qatar,,79.0,366
176,,Entertainment,Comedy,Saudi Arabia,Arabic,30.6,470
136,,Entertainment,PG,Bahrain,English,15.6,1161
190,,Entertainment,Romance,Qatar,French,84.4,136
165,,Entertainment,PG,Qatar,Hindi,3.5,195
161,Padel,Sports,,UAE,,49.1,636
121,,Entertainment,Horror,UAE,English,89.1,564
128,,Entertainment,Thriller,Egypt,Turkish,9.4,274
188,,Entertainment,Action,Qatar,Arabic,1.6,14
199,,Entertainment,PG,Egypt,Arabic,0.9,131
180,Football,Sports,,Saudi Arabia,,69.2,42
133,Cricket,Sports,,Bahrain,,67.3,44
177,,Entertainment,Romance,Bahrain,Hindi,4.1,168
141,,Entertainment,Romance,Kuwait,Arabic,24.3,238
104,Motorsports,Sports,,UAE,,185.7,231
104,Tennis,Sports,,UAE,,121.0,1983
104,Padel,Sports,,UAE,,45.4,866
199,,Entertainment,Horror,Bahrain,Turkish,37.8,381
162,Basketball,Sports,,Egypt,,110.7,443
105,,Entertainment,PG,Kuwait,Arabic,6.7,1250
112,Tennis,Sports,,Egypt,,13.2,207
130,,Entertainment,Comedy,Qatar,English,6.8,678
138,,Entertainment,Action,Qatar,Arabic,225.5,518
171,Padel,Sports,,Egypt,,45.3,169
178,Football,Sports,,Qatar,,109.7,734
189,,Entertainment,Thriller,Qatar,Arabic,8.9,86
134,,Entertainment,Thriller,Egypt,Turkish,8.2,611
198,Football,Sports,,Qatar,,9.0,128
193,Basketball,Sports,,Qatar,,57.2,68
185,Tennis,Sports,,Jordan,,169.3,247
155,,Entertainment,Horror,Saudi Arabia,Arabic,104.3,768
101,,Entertainment,Thriller,Kuwait,English,32.5,463
183,Cricket,Sports,,Saudi Arabia,,39.5,221
176,Cricket,Sports,,Egypt,,14.8,752
147,,Entertainment,Action,UAE,Arabic,264.8,866
161,,Entertainment,Horror,Qatar,English,28.3,1081
157,,Entertainment,Comedy,Egypt,Turkish,52.3,510
186,Tennis,Sports,,Qatar,,4.3,647
160,,Entertainment,Comedy,Saudi Arabia,English,3.9,173
142,,Entertainment,Horror,Saudi Arabia,Arabic,38.9,1300
136,,Entertainment,PG,Kuwait,English,56.6,128
151,,Entertainment,Thriller,Qatar,Arabic,50.2,4
132,,Entertainment,Horror,Qatar,English,61.2,380
172,,Entertainment,Action,Kuwait,Arabic,7.2,189
144,Padel,Sports,,UAE,,57.1,651
103,,Entertainment,Drama,Bahrain,English,5.7,252
146,,Entertainment,Comedy,Egypt,English,49.9,959
150,Motorsports,Sports,,Egypt,,0.8,409
173,Football,Sports,,Egypt,,51.6,1256
131,,Entertainment,PG,UAE,Arabic,175.8,1091
127,Tennis,Sports,,Egypt,,10.3,147
103,Cricket,Sports,,UAE,,59.3,292
110,,Entertainment,Comedy,Jordan,English,20.1,93
187,,Entertainment,Horror,Qatar,Arabic,10.6,238
138,,Entertainment,Action,Saudi Arabia,Arabic,35.5,190
171,Basketball,Sports,,Egypt,,48.1,170
149,Cricket,Sports,,Kuwait,,63.2,235
139,Basketball,Sports,,Egypt,,30.7,4
179,Tennis,Sports,,Kuwait,,86.7,853
143,,Entertainment,Action,Saudi Arabia,Arabic,12.6,251
143,,Entertainment,Thriller,Saudi Arabia,Arabic,30.9,1324
107,,Entertainment,Thriller,Kuwait,Arabic,35.5,679
162,,Entertainment,Comedy,UAE,Arabic,21.4,325
129,,Entertainment,Drama,Jordan,Hindi,52.5,190
148,Padel,Sports,,Bahrain,,0.5,240
159,,Entertainment,Thriller,UAE,English,144.6,52
108,,Entertainment,Thriller,Saudi Arabia,French,2.8,1370
141,,Entertainment,Action,Qatar,French,11.5,284
106,,Entertainment,Action,Saudi Arabia,Arabic,0.2,20
180,,Entertainment,Action,Qatar,English,71.0,67
126,Basketball,Sports,,Bahrain,,2.8,54
157,Tennis,Sports,,UAE,,68.5,743
130,Swimming,Sports,,UAE,,153.8,450
165,,Entertainment,Action,Saudi Arabia,Arabic,22.8,55
116,Padel,Sports,,UAE,,117.2,726
112,,Entertainment,Horror,UAE,English,47.4,157
144,Football,Sports,,Saudi Arabia,,16.4,410
127,,Entertainment,Romance,Egypt,Arabic,10.4,211
188,,Entertainment,Comedy,Egypt,Arabic,141.1,13
145,,Entertainment,Comedy,Kuwait,English,43.0,1164
168,,Entertainment,Romance,Jordan,Arabic,33.4,135
144,Motorsports,Sports,,Qatar,,6.4,42
139,,Entertainment,Comedy,Qatar,Arabic,10.7,67
150,,Entertainment,Drama,Egypt,Arabic,95.4,55
141,Padel,Sports,,Saudi Arabia,,88.1,110
197,Padel,Sports,,Egypt,,104.1,754
143,,Entertainment,Comedy,Saudi Arabia,English,54.2,190
147,Cricket,Sports,,UAE,,89.2,293
155,,Entertainment,Drama,UAE,Turkish,16.0,24
174,,Entertainment,Comedy,Qatar,English,14.8,316
125,,Entertainment,Horror,Bahrain,English,3.8,631
164,,Entertainment,Horror,Qatar,English,20.6,241
131,,Entertainment,PG,Egypt,English,43.1,68
171,,Entertainment,Romance,UAE,Arabic,6.2,89
181,,Entertainment,Drama,Kuwait,Hindi,7.5,661
124,,Entertainment,Drama,Egypt,English,49.0,253
184,Padel,Sports,,Saudi Arabia,,27.6,180
152,Padel,Sports,,Qatar,,85.4,718
132,Football,Sports,,Saudi Arabia,,71.7,51
139,Basketball,Sports,,Egypt,,146.8,176
194,Padel,Sports,,Saudi Arabia,,51.3,20
150,Basketball,Sports,,Egypt,,8.4,7
179,Cricket,Sports,,Jordan,,11.5,675
183,Cricket,Sports,,UAE,,44.8,261
193,,Entertainment,Comedy,Bahrain,Arabic,98.9,352
172,,Entertainment,Horror,Saudi Arabia,English,72.4,321
172,Motorsports,Sports,,UAE,,13.7,752
144,,Entertainment,Horror,UAE,English,49.6,377
195,Tennis,Sports,,UAE,,35.2,149
186,,Entertainment,Thriller,Qatar,English,28.2,63
156,,Entertainment,Thriller,Qatar,English,37.8,447
136,,Entertainment,Action,UAE,English,74.7,2
143,,Entertainment,Thriller,UAE,Arabic,59.8,765
142,,Entertainment,Romance,Qatar,English,90.4,754
139,,Entertainment,Romance,Jordan,Arabic,70.2,190
123,,Entertainment,Thriller,Bahrain,English,119.2,180
161,,Entertainment,Comedy,Egypt,Arabic,215.7,408
115,,Entertainment,Drama,UAE,Arabic,242.5,1104
114,,Entertainment,Horror,UAE,French,28.6,572
198,Padel,Sports,,Qatar,,101.2,323
154,Padel,Sports,,Saudi Arabia,,33.8,633
127,Motorsports,Sports,,Qatar,,11.3,660
134,Tennis,Sports,,Kuwait,,183.8,80
119,,Entertainment,Thriller,Saudi Arabia,Arabic,9.5,291
165,,Entertainment,Comedy,Qatar,English,26.4,66
155,,Entertainment,Horror,Bahrain,Turkish,38.2,604
175,Motorsports,Sports,,UAE,,11.9,1036
190,,Entertainment,Comedy,Bahrain,Turkish,7.3,581
131,,Entertainment,Comedy,Kuwait,Hindi,92.2,594
153,Padel,Sports,,Saudi Arabia,,50.3,657
146,,Entertainment,Romance,UAE,English,46.0,656
157,Cricket,Sports,,UAE,,44.4,667
176,,Entertainment,Romance,Qatar,Turkish,54.8,15
147,Basketball,Sports,,Qatar,,83.8,438
121,,Entertainment,Horror,UAE,Arabic,55.8,822
130,,Entertainment,Comedy,Saudi Arabia,Arabic,13.1,346
108,,Entertainment,Horror,Bahrain,English,40.6,301
124,,Entertainment,Thriller,UAE,Arabic,59.2,408
127,,Entertainment,Thriller,Qatar,Turkish,75.4,255
198,,Entertainment,PG,UAE,Hindi,38.3,2235
175,,Entertainment,Thriller,Qatar,Arabic,38.0,474
104,Basketball,Sports,,Egypt,,136.3,46
141,Cricket,Sports,,UAE,,159.2,248
172,Swimming,Sports,,Kuwait,,55.4,23
192,,Entertainment,Comedy,Jordan,Arabic,54.8,556
103,Motorsports,Sports,,UAE,,2.4,171
163,,Entertainment,Drama,UAE,Arabic,56.7,1
155,,Entertainment,PG,UAE,Arabic,25.5,26
127,,Entertainment,Drama,Egypt,Turkish,76.7,73
157,Padel,Sports,,Kuwait,,38.6,143
136,Tennis,Sports,,Kuwait,,73.9,8
139,Swimming,Sports,,Kuwait,,28.8,1753
140,Football,Sports,,Qatar,,3.9,21
179,Tennis,Sports,,Saudi Arabia,,170.4,535
189,,Entertainment,Horror,Kuwait,Arabic,91.9,198
102,Motorsports,Sports,,Bahrain,,112.3,418
189,,Entertainment,Romance,UAE,French,28.7,137
153,,Entertainment,Romance,Kuwait,Hindi,21.1,1233
126,Tennis,Sports,,Egypt,,52.9,174
118,Basketball,Sports,,Egypt,,4.1,344
111,,Entertainment,Horror,UAE,Arabic,31.6,575
198,Tennis,Sports,,UAE,,55.5,154
144,,Entertainment,Drama,UAE,Turkish,29.0,511
133,,Entertainment,Romance,Qatar,Turkish,78.1,199
147,,Entertainment,Thriller,Kuwait,Turkish,144.4,1141
188,,Entertainment,PG,Qatar,Arabic,153.9,88
191,,Entertainment,PG,Qatar,English,65.8,215
143,Football,Sports,,UAE,,4.2,2331
182,Motorsports,Sports,,UAE,,0.4,445
175,Swimming,Sports,,Egypt,,42.6,1406
153,,Entertainment,Drama,Saudi Arabia,English,11.7,1218
154,,Entertainment,Horror,UAE,Arabic,22.3,894
177,Tennis,Sports,,Egypt,,17.0,639
178,Basketball,Sports,,Qatar,,52.3,745
169,,Entertainment,PG,Saudi Arabia,English,24.9,18
159,Swimming,Sports,,Egypt,,33.9,372
113,,Entertainment,Action,Jordan,Arabic,69.9,334
124,Tennis,Sports,,Qatar,,34.3,2213
107,Padel,Sports,,UAE,,125.5,956
163,Basketball,Sports,,UAE,,17.4,134
136,Swimming,Sports,,Saudi Arabia,,14.3,701
116,Football,Sports,,Qatar,,12.2,174
151,,Entertainment,Thriller,Kuwait,Turkish,16.2,0
153,Football,Sports,,UAE,,10.7,25
141,Padel,Sports,,UAE,,72.7,704
106,,Entertainment,Romance,UAE,English,57.9,197
156,,Entertainment,Thriller,UAE,English,34.0,599
131,,Entertainment,Romance,Bahrain,English,38.5,2052
153,,Entertainment,PG,Egypt,English,13.9,74
101,Football,Sports,,Kuwait,,39.8,1190
121,,Entertainment,Romance,Bahrain,Hindi,11.9,281
133,,Entertainment,Action,Qatar,English,18.9,1545
102,,Entertainment,Drama,Kuwait,Turkish,13.9,2840
140,,Entertainment,Romance,Jordan,English,38.8,648
171,,Entertainment,Drama,UAE,English,12.7,257
157,Padel,Sports,,UAE,,7.5,422
141,,Entertainment,Drama,UAE,Arabic,4.9,212
140,Cricket,Sports,,UAE,,40.8,228
189,,Entertainment,Horror,Egypt,Arabic,88.7,430
124,,Entertainment,Thriller,Qatar,French,102.3,274
125,,Entertainment,Romance,Saudi Arabia,Turkish,26.1,172
134,,Entertainment,Thriller,Saudi Arabia,English,92.4,853
114,,Entertainment,Romance,Jordan,Hindi,51.0,88
175,Padel,Sports,,Qatar,,0.5,392
199,Motorsports,Sports,,Saudi Arabia,,54.4,211
119,Tennis,Sports,,Kuwait,,43.3,434
126,,Entertainment,PG,Saudi Arabia,Arabic,27.3,9
159,Swimming,Sports,,Qatar,,56.4,1758
198,Basketball,Sports,,UAE,,33.1,233
159,Basketball,Sports,,Qatar,,70.2,596
162,,Entertainment,Thriller,Egypt,English,36.2,2005
144,,Entertainment,Horror,UAE,English,11.1,825
172,,Entertainment,Horror,UAE,French,135.2,488
139,,Entertainment,PG,UAE,Arabic,9.1,289
110,Tennis,Sports,,UAE,,81.7,338
149,Swimming,Sports,,Egypt,,6.4,247
116,,Entertainment,Drama,Kuwait,English,51.5,541
125,,Entertainment,Action,Saudi Arabia,English,2.6,18
123,Swimming,Sports,,Egypt,,25.9,313
124,Swimming,Sports,,Kuwait,,21.5,117
129,,Entertainment,Romance,Egypt,English,70.1,193
192,,Entertainment,Action,Qatar,Arabic,211.7,62
148,,Entertainment,Thriller,Kuwait,English,27.2,160
197,Tennis,Sports,,Qatar,,21.8,36
171,Padel,Sports,,UAE,,32.6,631
104,,Entertainment,Comedy,Bahrain,Arabic,59.7,1600
175,,Entertainment,Comedy,Egypt,Arabic,12.5,188
164,,Entertainment,Comedy,Jordan,English,3.2,814
167,Football,Sports,,UAE,,66.7,663
105,Padel,Sports,,Saudi Arabia,,33.4,18
115,,Entertainment,Drama,Egypt,English,82.8,130
182,Basketball,Sports,,Saudi Arabia,,185.1,1311
161,,Entertainment,Horror,UAE,English,44.4,598
190,Tennis,Sports,,Egypt,,2.3,1003
184,,Entertainment,Thriller,Egypt,Arabic,0.1,37
134,,Entertainment,Action,UAE,English,159.9,115
189,,Entertainment,PG,Bahrain,English,19.3,138
154,,Entertainment,Thriller,Qatar,English,13.5,666
128,,Entertainment,PG,UAE,English,9.6,166
110,Cricket,Sports,,UAE,,13.4,330
112,Basketball,Sports,,Kuwait,,68.4,1273
175,,Entertainment,Romance,Qatar,Hindi,66.5,120
115,Padel,Sports,,Egypt,,1.6,223
133,Basketball,Sports,,UAE,,65.7,390
111,,Entertainment,Action,UAE,Hindi,149.6,1062
143,Motorsports,Sports,,UAE,,11.4,296
177,,Entertainment,Action,UAE,English,24.2,1338
108,,Entertainment,Action,Egypt,English,24.0,520
103,,Entertainment,Drama,Kuwait,English,5.1,493
145,,Entertainment,Horror,Egypt,Arabic,1.6,922
122,,Entertainment,Drama,UAE,Arabic,23.4,300
145,Tennis,Sports,,Qatar,,22.3,221
145,,Entertainment,Action,Kuwait,Arabic,59.8,751
106,,Entertainment,PG,Egypt,Arabic,81.7,333
145,Cricket,Sports,,Qatar,,6.1,309
130,Football,Sports,,Jordan,,19.0,384
128,Basketball,Sports,,Qatar,,47.1,974
125,,Entertainment,Comedy,Qatar,English,157.0,764
127,,Entertainment,Drama,Bahrain,Arabic,18.8,62
176,Tennis,Sports,,Bahrain,,428.2,952
114,Basketball,Sports,,Qatar,,83.3,1085
146,,Entertainment,Comedy,Qatar,Turkish,49.6,626
127,,Entertainment,Action,Kuwait,Hindi,80.3,106
136,Football,Sports,,UAE,,6.4,1686
145,Basketball,Sports,,Qatar,,91.2,523
150,Padel,Sports,,UAE,,184.0,494
194,,Entertainment,Drama,UAE,English,51.8,22
182,Swimming,Sports,,Qatar,,182.5,835
163,Basketball,Sports,,Jordan,,60.6,65
170,,Entertainment,Drama,UAE,Arabic,28.9,365
144,,Entertainment,Drama,Qatar,Arabic,20.9,225
114,,Entertainment,Romance,Egypt,English,120.2,64
181,Football,Sports,,UAE,,46.5,979
189,,Entertainment,PG,Egypt,Arabic,45.2,426
132,,Entertainment,Action,Kuwait,English,15.8,997
191,,Entertainment,Thriller,UAE,English,22.6,680
131,Motorsports,Sports,,Kuwait,,64.0,173
109,,Entertainment,Thriller,Saudi Arabia,Arabic,17.8,523
194,Swimming,Sports,,Qatar,,44.4,80
146,,Entertainment,Thriller,Qatar,Arabic,5.5,192
152,,Entertainment,Horror,Qatar,English,14.6,362
140,Padel,Sports,,Jordan,,31.6,526
180,,Entertainment,PG,Qatar,French,23.4,552
158,Padel,Sports,,UAE,,156.8,789
197,Cricket,Sports,,Saudi Arabia,,18.8,166
144,,Entertainment,PG,UAE,English,27.2,1101
170,Motorsports,Sports,,Bahrain,,127.9,430
144,Football,Sports,,Jordan,,17.3,2439
107,,Entertainment,Comedy,Saudi Arabia,English,98.4,199
111,,Entertainment,Romance,UAE,French,83.3,115
134,Swimming,Sports,,Egypt,,35.6,245
127,Tennis,Sports,,Egypt,,4.3,235
198,,Entertainment,Action,Egypt,Arabic,66.6,134
121,,Entertainment,Comedy,Egypt,Arabic,5.2,133
174,,Entertainment,Action,Qatar,Arabic,3.8,415
183,Tennis,Sports,,UAE,,69.6,187
159,,Entertainment,Thriller,UAE,French,23.8,575
189,,Entertainment,Thriller,Qatar,English,13.2,204
168,,Entertainment,Romance,Egypt,English,16.3,787
152,,Entertainment,Comedy,Jordan,Turkish,22.1,258
187,Cricket,Sports,,UAE,,6.0,208
160,Motorsports,Sports,,UAE,,32.3,662
138,Basketball,Sports,,Qatar,,15.1,71
115,Cricket,Sports,,UAE,,125.3,116
111,Cricket,Sports,,UAE,,66.7,47
173,,Entertainment,Drama,UAE,Arabic,3.2,1332
163,,Entertainment,Thriller,UAE,English,47.5,837
153,Cricket,Sports,,Jordan,,119.0,1377
120,,Entertainment,Drama,Egypt,Arabic,95.2,441
111,Cricket,Sports,,Qatar,,16.6,791
159,Basketball,Sports,,Qatar,,91.5,494
191,,Entertainment,Drama,Kuwait,English,66.2,85
155,Tennis,Sports,,Kuwait,,50.0,189
142,Cricket,Sports,,UAE,,120.7,272
121,,Entertainment,Horror,Jordan,Arabic,37.4,594
109,,Entertainment,Romance,Egypt,Arabic,8.9,1240
108,Padel,Sports,,Bahrain,,0.0,348
116,,Entertainment,Action,Qatar,Arabic,9.2,903
142,Tennis,Sports,,Kuwait,,101.8,726
152,Football,Sports,,Bahrain,,40.7,1450
147,,Entertainment,Thriller,Jordan,English,2.8,216
130,Tennis,Sports,,Egypt,,13.0,535
184,,Entertainment,Action,UAE,Hindi,4.8,111
197,,Entertainment,PG,Saudi Arabia,English,30.1,245
150,Cricket,Sports,,Saudi Arabia,,31.3,323
155,,Entertainment,Drama,Qatar,English,22.8,118
155,,Entertainment,PG,Qatar,English,79.9,1296
134,Padel,Sports,,Egypt,,30.0,1286
173,Motorsports,Sports,,UAE,,69.1,862
179,,Entertainment,Comedy,Saudi Arabia,English,35.6,29
189,,Entertainment,Horror,Egypt,Arabic,70.7,954
131,Tennis,Sports,,Kuwait,,25.8,227
109,,Entertainment,Drama,Egypt,English,5.0,57
162,Football,Sports,,Qatar,,87.4,2038
151,Football,Sports,,Qatar,,27.4,252
143,Tennis,Sports,,Qatar,,65.4,261
196,,Entertainment,Comedy,Qatar,Hindi,54.1,392
173,,Entertainment,Action,UAE,Turkish,8.9,451
182,,Entertainment,Thriller,Qatar,English,29.9,100
167,Tennis,Sports,,Qatar,,17.8,908
118,Padel,Sports,,UAE,,6.8,341
153,Basketball,Sports,,UAE,,32.1,1096
147,,Entertainment,Romance,Kuwait,Arabic,8.7,145
197,Tennis,Sports,,Egypt,,131.3,583
118,,Entertainment,Action,Qatar,English,10.7,1054
156,Cricket,Sports,,Bahrain,,20.4,1222
141,,Entertainment,Romance,Jordan,Arabic,82.8,715
177,,Entertainment,Action,Egypt,English,121.2,511
160,Football,Sports,,Qatar,,54.7,750
131,,Entertainment,Drama,Jordan,English,131.9,218
152,,Entertainment,Romance,Jordan,English,27.6,302
177,Tennis,Sports,,UAE,,27.4,270
182,Tennis,Sports,,UAE,,109.1,152
192,Basketball,Sports,,Bahrain,,90.0,315
194,Cricket,Sports,,Jordan,,5.2,217
150,Motorsports,Sports,,Kuwait,,11.1,1304
129,Swimming,Sports,,Qatar,,60.7,139
199,,Entertainment,Comedy,Jordan,English,49.0,85
108,,Entertainment,Thriller,Saudi Arabia,English,6.1,168
130,,Entertainment,Comedy,UAE,English,11.3,1096
167,Basketball,Sports,,Egypt,,6.5,365
113,,Entertainment,Horror,Egypt,English,30.6,108
103,Swimming,Sports,,Qatar,,15.8,1545
177,Motorsports,Sports,,Egypt,,46.5,242
186,,Entertainment,Comedy,UAE,Arabic,2.4,1582
137,Swimming,Sports,,UAE,,93.5,1023
194,Football,Sports,,UAE,,72.6,387
171,,Entertainment,Thriller,UAE,English,52.3,456
174,,Entertainment,Romance,Saudi Arabia,Turkish,9.8,94
158,,Entertainment,Drama,UAE,Arabic,63.0,275
162,Padel,Sports,,Saudi Arabia,,37.6,65
129,,Entertainment,Horror,Qatar,French,11.2,323
110,Cricket,Sports,,Egypt,,52.3,150
145,,Entertainment,PG,Egypt,Arabic,9.2,1063
111,,Entertainment,Drama,Qatar,English,6.3,224
149,,Entertainment,Drama,Qatar,English,5.6,3
179,,Entertainment,Comedy,Qatar,English,8.4,926
167,,Entertainment,Romance,Egypt,Turkish,116.1,156
145,Swimming,Sports,,Kuwait,,3.4,29
132,Tennis,Sports,,Saudi Arabia,,0.8,1476
124,,Entertainment,Thriller,UAE,Hindi,40.5,50
138,,Entertainment,Horror,Qatar,Arabic,6.1,750
158,Football,Sports,,Saudi Arabia,,35.4,1
124,Padel,Sports,,Qatar,,38.1,309
168,Tennis,Sports,,Bahrain,,60.8,188
103,Padel,Sports,,UAE,,21.1,689
181,,Entertainment,PG,Kuwait,Arabic,3.6,190
158,,Entertainment,Romance,Egypt,English,39.2,358
137,Padel,Sports,,Egypt,,38.2,709
172,,Entertainment,Action,Egypt,Arabic,27.8,283
162,Motorsports,Sports,,UAE,,73.4,695
118,Motorsports,Sports,,Bahrain,,64.0,218
181,,Entertainment,Action,Egypt,English,16.4,208
119,Tennis,Sports,,UAE,,20.6,1254
181,Football,Sports,,UAE,,81.3,387
178,Cricket,Sports,,UAE,,64.3,251
148,,Entertainment,Drama,Kuwait,Turkish,12.1,196
124,Football,Sports,,Bahrain,,114.7,26
198,Padel,Sports,,Qatar,,4.7,212
153,,Entertainment,Horror,Qatar,Arabic,157.4,207
106,Football,Sports,,Egypt,,6.9,161
153,Padel,Sports,,Kuwait,,39.6,169
158,,Entertainment,Thriller,UAE,Turkish,1.4,149
190,,Entertainment,Action,Saudi Arabia,English,6.5,515
133,,Entertainment,Drama,Kuwait,English,19.2,220
189,,Entertainment,Horror,UAE,English,28.3,262
123,,Entertainment,Romance,Qatar,French,32.0,944
127,Padel,Sports,,Kuwait,,15.0,535
152,Motorsports,Sports,,UAE,,53.0,1451
145,,Entertainment,Thriller,Kuwait,Arabic,19.6,109
184,,Entertainment,Drama,Saudi Arabia,English,16.4,67
132,Tennis,Sports,,Saudi Arabia,,9.3,246
175,,Entertainment,Drama,Saudi Arabia,English,127.6,248
154,Motorsports,Sports,,UAE,,187.0,226
173,Football,Sports,,Saudi Arabia,,49.9,95
149,Motorsports,Sports,,Kuwait,,52.6,6
126,,Entertainment,Action,UAE,English,158.5,651
191,,Entertainment,Drama,Egypt,English,23.0,602
182,Swimming,Sports,,Jordan,,102.6,261
108,,Entertainment,Horror,Saudi Arabia,English,16.0,1444
155,,Entertainment,PG,UAE,Arabic,125.7,181
127,,Entertainment,Comedy,UAE,Turkish,21.4,354
176,Padel,Sports,,Egypt,,14.7,154
197,,Entertainment,PG,Kuwait,Turkish,42.4,183
176,,Entertainment,PG,Bahrain,Arabic,90.4,274
135,,Entertainment,Comedy,Qatar,Arabic,34.5,171
103,Padel,Sports,,UAE,,160.0,658
199,,Entertainment,PG,Egypt,French,69.1,911
186,Motorsports,Sports,,Saudi Arabia,,4.3,1099
150,,Entertainment,Drama,Egypt,English,58.6,318
152,Motorsports,Sports,,UAE,,113.3,692
111,Motorsports,Sports,,UAE,,38.2,139
175,,Entertainment,Comedy,Saudi Arabia,English,26.8,888
185,Cricket,Sports,,Jordan,,107.4,46
171,Football,Sports,,Jordan,,49.5,8
104,,Entertainment,Drama,UAE,Arabic,33.1,61
154,Motorsports,Sports,,UAE,,16.1,481
136,,Entertainment,Comedy,Bahrain,French,24.8,244
118,,Entertainment,Horror,Qatar,Turkish,104.1,1646
142,Swimming,Sports,,UAE,,67.3,87
128,Tennis,Sports,,Qatar,,114.3,528
124,Cricket,Sports,,Saudi Arabia,,0.6,242
145,,Entertainment,Romance,UAE,English,68.5,90
130,Swimming,Sports,,UAE,,60.2,522
128,,Entertainment,Comedy,Kuwait,English,43.2,1022
164,Football,Sports,,Qatar,,35.5,26
182,Padel,Sports,,Qatar,,17.2,125
134,,Entertainment,Drama,Qatar,Hindi,15.2,622
131,,Entertainment,Thriller,UAE,English,10.2,284
121,Football,Sports,,Bahrain,,21.7,1
180,Motorsports,Sports,,Kuwait,,71.2,356
108,,Entertainment,PG,Bahrain,Hindi,42.1,329
112,,Entertainment,Horror,Qatar,Arabic,85.7,786
131,,Entertainment,PG,Qatar,English,118.2,287
173,,Entertainment,Action,UAE,Arabic,76.7,359
143,,Entertainment,Action,Kuwait,Turkish,10.0,597
120,Padel,Sports,,Kuwait,,79.9,79
198,,Entertainment,Thriller,UAE,Turkish,14.5,246
196,,Entertainment,Drama,UAE,Arabic,6.3,70
178,,Entertainment,Thriller,Kuwait,English,65.3,502
129,Tennis,Sports,,Kuwait,,21.1,825
141,Padel,Sports,,UAE,,73.0,263
157,,Entertainment,Action,Jordan,English,20.8,596
108,Basketball,Sports,,UAE,,31.4,598
194,,Entertainment,Thriller,UAE,English,112.8,196
146,Football,Sports,,UAE,,80.7,246
